id,remitente_id,destinatario_id,monto,fecha,tipo
8879,499,757,680.51,2020-05-06 19:35:45,transferencia
8880,123,381,53.51,2023-09-13 22:37:56,transferencia
8881,958,675,285.24,2022-06-22 06:46:16,transferencia
8882,589,162,489.92,2020-02-19 18:46:03,transferencia
8883,198,26,635.82,2021-02-15 11:12:27,transferencia
8884,716,729,625.37,2022-09-24 02:27:56,transferencia
8885,636,876,36.93,2022-02-06 17:53:10,transferencia
8886,482,393,345.79,2023-05-11 09:29:35,transferencia
8887,679,786,658.66,2023-12-06 00:13:36,transferencia
8888,479,225,994.32,2022-04-05 14:22:49,transferencia
8889,320,58,255.11,2022-12-03 15:26:42,transferencia
8890,730,574,826.77,2020-11-30 22:28:26,transferencia
8891,603,440,321.32,2022-09-11 12:33:48,transferencia
8892,580,1007,871.37,2021-10-31 08:31:33,transferencia
8893,69,931,313.96,2022-04-30 15:47:17,transferencia
8894,960,839,279.34,2021-11-07 05:03:36,transferencia
8895,95,226,417.05,2021-09-22 15:48:43,transferencia
8896,469,387,27.13,2020-03-12 00:10:40,transferencia
8897,931,222,419.12,2021-04-24 02:24:35,transferencia
8898,185,269,428.12,2021-12-30 02:08:37,transferencia
8899,440,159,531.14,2023-10-07 19:50:37,transferencia
8900,300,742,376.2,2021-04-16 21:43:42,transferencia
8901,203,120,308.97,2020-03-30 02:27:30,transferencia
8902,544,156,924.51,2020-12-05 05:09:55,transferencia
8903,717,481,941.22,2020-04-21 16:02:32,transferencia
8904,365,361,234.66,2023-10-14 10:54:30,transferencia
8905,682,360,614.64,2020-01-28 23:21:57,transferencia
8906,256,189,289.0,2021-08-01 13:20:13,transferencia
8907,871,494,419.25,2021-09-30 01:03:30,transferencia
8908,589,536,22.92,2022-12-12 12:46:07,transferencia
8909,996,616,487.5,2022-11-06 13:13:47,transferencia
8910,794,672,696.84,2021-10-13 06:13:04,transferencia
8911,973,949,76.45,2023-04-27 11:07:47,transferencia
8912,835,687,278.66,2022-12-18 20:57:39,transferencia
8913,55,294,251.05,2021-12-30 06:53:43,transferencia
8914,440,385,711.6,2022-04-12 17:04:20,transferencia
8915,418,875,469.77,2021-05-14 20:15:27,transferencia
8916,526,277,639.75,2023-03-30 13:09:03,transferencia
8917,171,433,972.5,2023-10-14 06:04:58,transferencia
8918,831,496,811.87,2023-12-03 17:18:08,transferencia
8919,254,12,40.88,2022-05-09 00:41:54,pago
8920,559,668,858.01,2020-09-07 09:25:33,transferencia
8921,180,837,964.45,2022-03-12 15:59:58,transferencia
8922,70,242,721.78,2020-08-20 21:41:04,transferencia
8923,717,401,845.72,2021-03-28 23:09:02,transferencia
8924,224,550,163.21,2021-05-08 09:37:07,transferencia
8925,623,178,290.25,2021-12-20 02:28:59,transferencia
8926,277,169,637.93,2023-09-25 04:45:59,transferencia
8927,389,553,612.96,2023-07-03 08:15:20,transferencia
8928,797,791,98.41,2022-07-04 18:56:36,transferencia
8929,592,58,47.25,2022-05-26 18:30:07,transferencia
8930,548,898,834.74,2021-06-21 04:04:18,transferencia
8931,998,765,548.76,2021-08-28 13:56:46,transferencia
8932,195,798,777.37,2021-05-23 10:45:22,transferencia
8933,891,15,13.05,2021-11-02 19:18:04,pago
8934,776,4,500.2,2020-05-23 02:58:41,pago
8935,307,857,844.19,2020-01-18 04:42:55,transferencia
8936,115,909,460.33,2020-07-26 22:38:19,transferencia
8937,338,778,441.98,2021-07-30 20:34:07,transferencia
8938,519,941,427.85,2022-05-09 22:37:59,transferencia
8939,836,779,581.66,2020-02-26 21:11:43,transferencia
8940,981,636,193.23,2021-05-13 04:11:49,transferencia
8941,932,1009,850.64,2021-04-24 12:28:59,transferencia
8942,644,732,371.2,2022-06-10 21:21:18,transferencia
8943,758,777,254.34,2021-01-16 19:10:19,transferencia
8944,179,21,67.73,2022-09-15 18:05:41,transferencia
8945,98,120,426.07,2021-11-14 16:21:58,transferencia
8946,230,754,389.85,2022-04-26 23:38:31,transferencia
8947,231,921,252.03,2022-08-26 02:14:05,transferencia
8948,814,939,305.2,2023-08-05 08:08:14,transferencia
8949,456,164,179.84,2022-02-27 21:38:29,transferencia
8950,490,179,176.48,2021-10-22 12:32:41,transferencia
8951,661,413,281.55,2020-03-10 17:58:06,transferencia
8952,410,218,643.7,2023-07-04 16:31:12,transferencia
8953,350,755,911.8,2020-11-10 11:09:21,transferencia
8954,699,766,323.68,2023-09-24 18:44:16,transferencia
8955,886,435,273.57,2021-10-22 09:47:55,transferencia
8956,367,734,909.65,2020-08-28 21:26:44,transferencia
8957,743,277,166.24,2023-10-27 14:01:03,transferencia
8958,127,31,458.28,2023-03-24 20:56:06,transferencia
8959,885,161,433.76,2023-03-06 23:40:16,transferencia
8960,878,219,469.09,2022-12-31 18:58:36,transferencia
8961,700,788,426.1,2021-04-26 12:32:40,transferencia
8962,634,493,116.81,2020-09-04 19:48:33,transferencia
8963,335,690,402.76,2023-07-20 21:41:49,transferencia
8964,509,245,428.46,2022-02-13 21:29:17,transferencia
8965,782,907,573.94,2021-09-08 07:54:54,transferencia
8966,623,158,590.06,2022-10-16 12:10:52,transferencia
8967,406,403,695.97,2021-01-13 11:35:34,transferencia
8968,742,113,472.2,2020-11-08 16:47:34,transferencia
8969,636,931,308.41,2021-10-09 13:31:27,transferencia
8970,741,942,829.27,2020-10-15 10:34:01,transferencia
8971,267,693,376.62,2020-03-15 11:59:03,transferencia
8972,739,399,645.93,2023-08-05 09:35:21,transferencia
8973,801,55,804.86,2021-02-03 11:20:01,transferencia
8974,613,932,388.29,2022-01-16 21:03:57,transferencia
8975,946,332,728.91,2023-01-21 00:17:42,transferencia
8976,312,45,836.64,2020-02-11 18:30:00,transferencia
8977,48,161,982.11,2020-10-25 21:16:38,transferencia
8978,206,633,154.01,2020-09-20 01:24:29,transferencia
8979,32,716,839.39,2020-06-22 16:27:26,transferencia
8980,947,428,147.0,2022-05-19 07:23:57,transferencia
8981,421,125,407.88,2022-02-21 17:34:20,transferencia
8982,994,781,779.25,2022-02-26 17:28:39,transferencia
8983,199,298,236.87,2021-04-15 16:44:14,transferencia
8984,315,880,712.13,2020-03-22 22:04:55,transferencia
8985,891,942,264.08,2021-09-27 03:45:46,transferencia
8986,385,88,568.44,2022-02-15 11:59:54,transferencia
8987,752,1006,244.87,2021-05-13 07:58:40,transferencia
8988,300,760,850.39,2020-02-29 09:44:44,transferencia
8989,213,753,581.02,2023-11-26 14:23:12,transferencia
8990,758,643,244.37,2022-07-08 20:51:33,transferencia
8991,477,712,448.68,2020-09-29 10:55:26,transferencia
8992,57,942,509.2,2023-12-11 22:11:45,transferencia
8993,484,562,352.95,2020-12-04 06:08:45,transferencia
8994,871,512,200.17,2022-04-26 01:47:26,transferencia
8995,860,873,789.26,2021-12-22 00:24:47,transferencia
8996,68,807,521.88,2023-05-26 01:14:26,transferencia
8997,663,322,585.13,2020-01-29 12:45:39,transferencia
8998,869,106,274.96,2023-04-29 03:09:42,transferencia
8999,837,285,115.32,2021-01-11 12:27:21,transferencia
9000,683,27,981.21,2021-03-18 06:42:36,transferencia
9001,943,1014,169.45,2020-11-08 04:49:29,transferencia
9002,324,463,964.71,2022-10-27 22:52:50,transferencia
9003,91,676,201.03,2020-10-23 05:52:05,transferencia
9004,679,806,494.65,2021-09-21 11:27:56,transferencia
9005,418,222,366.7,2020-08-28 19:12:00,transferencia
9006,365,604,309.24,2020-12-11 02:04:12,transferencia
9007,999,190,474.37,2020-12-18 02:48:18,transferencia
9008,564,262,735.36,2023-12-13 11:13:29,transferencia
9009,35,1006,993.68,2022-09-19 15:37:08,transferencia
9010,520,378,569.43,2021-06-11 16:42:07,transferencia
9011,929,662,572.61,2022-09-22 00:02:40,transferencia
9012,447,515,892.11,2020-02-22 06:04:00,transferencia
9013,193,251,21.0,2020-06-16 17:29:52,transferencia
9014,979,640,910.7,2021-03-10 07:16:15,transferencia
9015,33,980,330.65,2020-09-16 23:03:18,transferencia
9016,187,565,933.75,2021-11-11 22:34:09,transferencia
9017,991,751,751.14,2022-02-21 08:27:44,transferencia
9018,779,664,366.22,2021-05-11 02:59:50,transferencia
9019,556,781,668.17,2021-07-24 13:27:13,transferencia
9020,707,330,918.86,2022-09-03 19:45:37,transferencia
9021,762,321,523.11,2020-10-05 21:35:09,transferencia
9022,159,974,845.4,2020-12-19 03:38:51,transferencia
9023,148,482,876.6,2020-01-26 19:24:52,transferencia
9024,896,209,815.24,2023-09-18 13:28:36,transferencia
9025,766,125,558.96,2022-04-25 21:50:52,transferencia
9026,330,176,933.42,2021-07-20 04:38:06,transferencia
9027,635,954,892.45,2022-11-23 11:17:48,transferencia
9028,349,694,484.78,2023-04-01 00:11:30,transferencia
9029,174,543,549.33,2023-07-03 07:48:23,transferencia
9030,463,263,806.29,2022-10-27 18:37:56,transferencia
9031,148,395,570.63,2022-05-06 16:04:18,transferencia
9032,835,586,353.74,2021-11-15 18:22:30,transferencia
9033,26,966,829.68,2020-12-22 11:15:10,transferencia
9034,716,428,497.47,2020-09-05 04:44:12,transferencia
9035,661,408,68.11,2023-12-30 01:55:35,transferencia
9036,37,1007,864.77,2020-12-05 22:13:20,transferencia
9037,897,919,672.86,2020-05-16 20:56:58,transferencia
9038,338,200,707.84,2022-12-23 17:36:43,transferencia
9039,827,966,793.54,2022-07-12 08:09:53,transferencia
9040,807,378,83.33,2022-04-14 18:54:35,transferencia
9041,453,540,277.84,2023-05-17 05:51:12,transferencia
9042,155,26,411.56,2021-06-15 01:33:45,transferencia
9043,799,1005,468.93,2023-10-01 20:28:05,transferencia
9044,1015,864,546.52,2023-05-26 13:21:20,transferencia
9045,261,880,784.62,2022-04-20 23:52:19,transferencia
9046,329,386,654.0,2020-08-10 10:06:42,transferencia
9047,694,155,522.71,2020-09-30 06:59:26,transferencia
9048,159,994,624.44,2022-07-14 09:31:37,transferencia
9049,695,834,26.32,2023-03-31 00:09:52,transferencia
9050,838,616,160.29,2022-07-16 01:43:20,transferencia
9051,1013,191,356.73,2023-03-20 08:06:06,transferencia
9052,683,630,868.06,2022-01-31 19:30:20,transferencia
9053,984,498,935.61,2021-06-25 20:10:09,transferencia
9054,469,594,295.42,2023-09-24 10:36:18,transferencia
9055,381,623,632.79,2022-10-05 02:54:14,transferencia
9056,832,429,909.56,2020-09-08 07:51:53,transferencia
9057,588,947,657.68,2021-03-14 21:03:16,transferencia
9058,729,589,226.02,2021-08-04 21:51:50,transferencia
9059,295,267,213.36,2020-01-15 15:45:17,transferencia
9060,813,804,851.09,2020-01-20 13:56:43,transferencia
9061,729,556,867.65,2020-09-19 15:40:27,transferencia
9062,763,272,280.73,2023-05-09 10:38:25,transferencia
9063,541,722,131.05,2020-01-19 11:08:35,transferencia
9064,689,552,818.58,2023-06-29 16:37:29,transferencia
9065,761,499,760.42,2021-10-13 19:27:57,transferencia
9066,933,577,60.62,2021-05-23 11:16:48,transferencia
9067,492,571,737.46,2021-07-31 17:45:05,transferencia
9068,65,140,279.16,2023-08-13 11:46:29,transferencia
9069,325,477,897.22,2021-11-20 17:14:43,transferencia
9070,707,337,761.18,2022-05-11 01:22:11,transferencia
9071,256,787,40.56,2022-07-19 05:31:33,transferencia
9072,214,788,809.0,2023-05-15 07:48:34,transferencia
9073,523,835,374.21,2022-12-08 16:15:24,transferencia
9074,880,356,963.24,2020-06-13 13:24:34,transferencia
9075,972,662,366.57,2020-06-06 23:14:00,transferencia
9076,319,525,496.97,2022-01-04 19:28:56,transferencia
9077,422,882,308.85,2022-09-07 12:17:42,transferencia
9078,187,378,283.54,2020-07-15 04:29:03,transferencia
9079,734,314,66.58,2023-04-17 10:34:32,transferencia
9080,942,2,879.66,2022-12-21 02:37:09,pago
9081,725,246,353.97,2020-10-26 02:38:41,transferencia
9082,146,888,520.36,2021-05-20 23:09:08,transferencia
9083,418,435,705.97,2023-07-26 01:23:25,transferencia
9084,309,683,669.23,2021-08-28 09:15:22,transferencia
9085,707,961,221.88,2020-04-16 01:14:32,transferencia
9086,216,184,40.3,2022-05-24 03:17:36,transferencia
9087,142,302,97.05,2021-07-25 08:45:47,transferencia
9088,1017,20,229.41,2022-09-23 11:24:07,pago
9089,410,608,66.48,2020-01-28 04:24:20,transferencia
9090,705,276,738.7,2022-10-08 18:48:06,transferencia
9091,244,1007,870.42,2022-03-20 22:49:05,transferencia
9092,772,185,711.12,2021-03-12 20:17:00,transferencia
9093,132,205,78.6,2023-07-31 17:07:04,transferencia
9094,133,909,363.43,2023-06-10 21:13:18,transferencia
9095,982,398,936.87,2021-06-26 01:05:22,transferencia
9096,700,426,997.1,2021-12-08 18:00:07,transferencia
9097,356,252,467.59,2020-04-24 20:43:21,transferencia
9098,23,911,22.67,2021-02-14 13:12:18,transferencia
9099,891,744,522.97,2021-11-19 12:05:51,transferencia
9100,367,621,501.09,2021-02-24 10:57:28,transferencia
9101,36,283,261.01,2022-12-16 12:18:43,transferencia
9102,101,494,894.84,2022-06-06 06:06:59,transferencia
9103,163,566,585.57,2023-05-18 06:23:11,transferencia
9104,667,132,13.37,2023-06-11 09:22:57,transferencia
9105,338,746,722.4,2022-06-18 17:25:00,transferencia
9106,598,39,695.52,2020-02-11 12:06:49,transferencia
9107,71,147,204.17,2023-12-20 23:10:31,transferencia
9108,1016,439,375.58,2023-05-09 04:38:16,transferencia
9109,402,734,250.04,2021-04-26 22:17:10,transferencia
9110,553,56,563.35,2020-09-06 06:49:21,transferencia
9111,53,168,649.7,2020-02-08 04:06:33,transferencia
9112,111,873,971.62,2020-09-06 14:25:19,transferencia
9113,123,970,270.74,2021-03-25 02:21:17,transferencia
9114,562,200,382.76,2022-09-13 02:03:59,transferencia
9115,24,413,345.01,2023-06-30 03:21:54,transferencia
9116,959,375,915.87,2021-03-30 06:03:00,transferencia
9117,199,11,837.28,2023-05-29 16:04:58,pago
9118,883,590,734.58,2021-08-13 22:53:27,transferencia
9119,435,884,553.24,2020-11-29 05:08:33,transferencia
9120,756,1017,832.97,2020-05-25 00:53:47,transferencia
9121,725,953,724.98,2022-03-04 12:06:24,transferencia
9122,479,782,58.35,2021-02-04 17:44:07,transferencia
9123,479,947,791.88,2021-03-21 16:13:09,transferencia
9124,261,994,609.94,2021-03-03 10:39:27,transferencia
9125,24,852,70.3,2020-06-27 10:49:07,transferencia
9126,650,490,252.17,2023-01-03 19:36:13,transferencia
9127,755,461,832.59,2023-12-22 11:25:20,transferencia
9128,476,258,825.08,2022-04-12 19:30:10,transferencia
9129,616,233,732.37,2023-01-10 12:43:03,transferencia
9130,922,196,481.48,2023-01-08 03:52:51,transferencia
9131,965,785,252.21,2023-04-16 01:58:19,transferencia
9132,602,194,330.98,2020-08-12 23:05:01,transferencia
9133,850,966,864.33,2022-06-07 19:59:48,transferencia
9134,185,559,392.78,2022-06-20 16:13:35,transferencia
9135,587,863,383.89,2020-10-23 03:29:21,transferencia
9136,479,648,44.12,2022-06-01 20:52:02,transferencia
9137,474,166,908.59,2021-07-12 20:31:16,transferencia
9138,178,501,971.67,2020-12-10 12:58:52,transferencia
9139,656,869,68.69,2021-11-05 01:30:53,transferencia
9140,529,725,856.43,2022-12-08 19:44:59,transferencia
9141,281,162,410.61,2022-04-30 03:39:38,transferencia
9142,845,983,791.13,2022-08-05 09:26:55,transferencia
9143,377,641,507.04,2023-01-23 01:58:15,transferencia
9144,211,295,338.3,2020-04-07 22:14:30,transferencia
9145,618,852,188.33,2023-01-19 07:58:56,transferencia
9146,105,644,570.51,2023-08-18 05:28:27,transferencia
9147,648,814,456.33,2021-08-01 05:36:41,transferencia
9148,987,239,93.17,2020-01-30 05:07:53,transferencia
9149,165,383,868.81,2021-11-21 06:48:47,transferencia
9150,221,407,248.04,2020-01-22 19:48:28,transferencia
9151,121,360,505.86,2020-05-17 16:42:03,transferencia
9152,986,98,79.13,2020-02-26 01:40:17,transferencia
9153,815,308,143.9,2022-05-31 09:25:17,transferencia
9154,910,457,309.14,2023-05-11 00:55:15,transferencia
9155,515,817,697.03,2023-07-22 18:45:29,transferencia
9156,402,250,702.1,2023-09-03 14:36:56,transferencia
9157,381,789,729.64,2022-11-19 23:17:05,transferencia
9158,370,302,359.21,2023-09-04 16:57:13,transferencia
9159,427,523,736.06,2020-04-29 07:12:37,transferencia
9160,684,440,725.51,2023-12-12 13:23:43,transferencia
9161,1020,977,641.49,2020-03-23 14:08:29,transferencia
9162,520,407,252.01,2023-05-26 15:13:56,transferencia
9163,340,266,101.11,2022-08-02 08:02:19,transferencia
9164,733,742,649.99,2021-10-07 22:13:33,transferencia
9165,777,253,32.56,2023-11-11 09:11:04,transferencia
9166,363,133,627.64,2021-08-02 03:31:04,transferencia
9167,463,734,305.34,2021-03-16 03:21:17,transferencia
9168,909,654,684.45,2020-07-03 22:28:08,transferencia
9169,929,828,140.98,2023-04-13 04:11:40,transferencia
9170,46,751,880.95,2022-02-19 20:53:58,transferencia
9171,946,39,467.23,2020-02-04 00:46:08,transferencia
9172,1012,627,579.92,2022-03-17 07:44:36,transferencia
9173,214,44,690.26,2021-06-13 00:28:42,transferencia
9174,944,193,208.17,2022-03-08 21:55:06,transferencia
9175,890,236,886.02,2020-05-30 13:31:42,transferencia
9176,188,827,728.34,2022-04-29 16:36:09,transferencia
9177,342,465,837.98,2022-05-17 04:01:24,transferencia
9178,37,588,367.32,2023-05-06 06:01:25,transferencia
9179,914,434,146.64,2023-11-29 06:34:52,transferencia
9180,647,298,984.67,2021-09-16 16:24:38,transferencia
9181,179,38,409.73,2020-01-01 08:08:26,transferencia
9182,817,673,408.16,2022-12-04 13:07:07,transferencia
9183,504,777,582.72,2021-10-31 09:54:16,transferencia
9184,188,413,339.63,2020-01-07 09:01:06,transferencia
9185,768,69,286.76,2020-09-25 17:39:58,transferencia
9186,808,478,785.66,2021-01-02 08:30:52,transferencia
9187,1020,63,147.46,2020-06-21 17:15:39,transferencia
9188,30,194,29.91,2023-08-17 20:23:39,transferencia
9189,282,23,500.01,2020-07-08 23:28:36,transferencia
9190,280,655,248.53,2022-07-08 09:56:02,transferencia
9191,479,792,27.71,2022-04-26 02:17:53,transferencia
9192,585,828,366.77,2022-02-18 01:59:14,transferencia
9193,460,631,561.64,2021-06-13 01:32:08,transferencia
9194,246,301,572.84,2021-05-17 07:51:55,transferencia
9195,177,174,317.02,2020-05-18 05:12:09,transferencia
9196,71,892,492.35,2022-12-09 06:20:33,transferencia
9197,499,347,117.45,2022-09-09 04:20:32,transferencia
9198,136,168,123.21,2021-10-21 13:15:12,transferencia
9199,318,757,639.5,2022-04-16 22:48:44,transferencia
9200,445,357,68.81,2021-04-13 14:25:14,transferencia
9201,1006,411,404.04,2022-05-21 20:16:51,transferencia
9202,773,312,816.96,2020-03-22 14:25:07,transferencia
9203,136,687,90.75,2021-01-14 00:37:02,transferencia
9204,655,932,516.01,2023-04-11 18:20:17,transferencia
9205,710,666,100.12,2021-09-13 14:54:05,transferencia
9206,964,304,845.42,2020-06-21 14:26:46,transferencia
9207,602,287,728.47,2022-01-25 23:39:12,transferencia
9208,807,985,296.14,2021-10-31 21:55:45,transferencia
9209,336,613,998.27,2021-09-08 08:01:22,transferencia
9210,786,622,171.02,2023-11-24 12:28:07,transferencia
9211,153,226,323.98,2023-03-04 09:58:15,transferencia
9212,340,392,992.86,2023-10-26 00:13:29,transferencia
9213,738,148,377.1,2021-02-04 01:56:43,transferencia
9214,468,798,446.71,2022-10-08 06:29:37,transferencia
9215,117,959,905.41,2022-11-07 12:52:06,transferencia
9216,321,751,181.55,2022-09-06 05:52:30,transferencia
9217,782,390,723.55,2022-06-13 14:06:34,transferencia
9218,425,61,232.47,2020-03-26 11:04:48,transferencia
9219,694,387,669.84,2021-08-15 11:26:43,transferencia
9220,900,290,868.19,2020-06-13 20:16:52,transferencia
9221,873,581,403.83,2022-08-09 17:38:50,transferencia
9222,492,924,990.39,2023-07-22 07:06:54,transferencia
9223,416,496,888.22,2023-08-14 20:16:50,transferencia
9224,501,684,16.18,2023-06-23 06:35:55,transferencia
9225,391,919,414.87,2022-12-16 08:35:52,transferencia
9226,501,634,310.66,2021-03-20 22:13:08,transferencia
9227,597,8,530.73,2023-09-18 17:42:20,pago
9228,371,559,210.2,2023-04-02 08:51:18,transferencia
9229,49,606,92.77,2020-03-23 09:30:47,transferencia
9230,247,679,196.75,2020-05-08 07:55:15,transferencia
9231,966,632,727.11,2021-10-14 13:12:21,transferencia
9232,35,626,265.9,2023-01-08 15:24:14,transferencia
9233,134,522,390.41,2020-03-22 18:37:28,transferencia
9234,770,215,420.72,2022-02-20 17:06:06,transferencia
9235,460,506,952.55,2021-07-26 17:31:24,transferencia
9236,694,103,998.08,2021-10-31 19:29:30,transferencia
9237,159,547,756.31,2022-01-21 19:38:48,transferencia
9238,261,940,158.09,2020-02-03 05:02:03,transferencia
9239,504,655,628.38,2020-03-23 00:55:04,transferencia
9240,126,469,295.53,2022-05-10 22:54:59,transferencia
9241,240,825,535.35,2020-09-09 22:27:48,transferencia
9242,518,207,341.54,2023-01-25 08:44:09,transferencia
9243,723,620,560.68,2020-06-08 01:32:59,transferencia
9244,565,577,339.23,2020-09-24 04:34:38,transferencia
9245,189,359,985.51,2020-01-18 01:26:53,transferencia
9246,289,442,441.05,2023-01-29 19:07:44,transferencia
9247,558,39,770.65,2021-08-17 00:00:13,transferencia
9248,234,438,559.26,2020-06-04 09:22:12,transferencia
9249,261,471,751.5,2021-01-29 18:53:56,transferencia
9250,297,915,208.52,2021-02-06 20:26:51,transferencia
9251,539,161,331.17,2021-08-09 17:11:42,transferencia
9252,131,77,957.93,2021-01-27 22:06:56,transferencia
9253,637,446,495.21,2020-03-09 09:11:43,transferencia
9254,185,492,964.23,2020-06-26 05:02:07,transferencia
9255,580,732,51.5,2021-12-09 17:37:06,transferencia
9256,445,903,246.22,2023-12-05 01:19:42,transferencia
9257,145,750,35.0,2020-08-14 02:08:00,transferencia
9258,866,30,559.94,2021-07-20 19:46:06,transferencia
9259,455,304,673.43,2020-05-25 20:52:45,transferencia
9260,771,578,521.03,2023-08-17 14:11:28,transferencia
9261,324,236,785.98,2020-12-31 03:47:59,transferencia
9262,915,439,63.75,2021-10-31 07:31:43,transferencia
9263,392,490,204.33,2020-04-17 02:24:35,transferencia
9264,323,498,771.2,2020-12-25 04:45:32,transferencia
9265,93,593,70.55,2022-04-26 21:01:22,transferencia
9266,654,177,673.14,2023-06-27 02:37:52,transferencia
9267,452,603,771.18,2022-02-18 11:02:26,transferencia
9268,135,817,949.27,2023-05-09 18:22:53,transferencia
9269,886,577,607.09,2020-02-12 22:06:57,transferencia
9270,558,221,344.13,2020-06-26 03:16:29,transferencia
9271,973,115,140.95,2021-07-25 00:32:07,transferencia
9272,807,752,551.16,2021-08-13 15:18:32,transferencia
9273,458,444,781.6,2020-03-14 03:09:26,transferencia
9274,234,353,615.25,2021-08-21 23:04:29,transferencia
9275,652,411,100.76,2020-09-13 09:19:13,transferencia
9276,264,771,222.22,2022-07-20 12:37:20,transferencia
9277,655,936,126.08,2020-08-26 04:27:26,transferencia
9278,833,464,373.95,2023-10-12 13:30:50,transferencia
9279,105,164,123.42,2021-05-19 07:06:00,transferencia
9280,513,312,293.84,2020-03-11 15:00:37,transferencia
9281,1013,898,312.8,2021-07-16 09:07:57,transferencia
9282,972,44,209.95,2022-01-29 11:48:11,transferencia
9283,875,782,848.51,2022-09-24 06:52:56,transferencia
9284,77,378,19.62,2020-12-22 12:25:01,transferencia
9285,633,553,251.93,2021-09-05 04:40:14,transferencia
9286,1004,360,173.5,2023-07-07 17:02:54,transferencia
9287,80,143,338.74,2021-11-07 15:47:34,transferencia
9288,450,207,421.31,2022-08-02 22:08:36,transferencia
9289,120,658,960.37,2021-02-14 18:13:26,transferencia
9290,42,121,739.86,2020-03-26 04:30:55,transferencia
9291,165,218,283.3,2022-12-13 01:54:36,transferencia
9292,856,436,617.63,2020-01-12 13:04:51,transferencia
9293,708,481,787.22,2022-05-15 04:02:14,transferencia
9294,842,272,325.28,2021-10-30 21:36:52,transferencia
9295,866,372,571.87,2021-07-09 03:59:45,transferencia
9296,947,129,654.88,2022-09-03 09:13:57,transferencia
9297,635,384,412.35,2020-03-30 09:02:44,transferencia
9298,961,485,520.81,2021-12-27 10:10:47,transferencia
9299,410,553,646.13,2020-12-15 09:11:22,transferencia
9300,571,258,935.93,2023-05-12 11:07:35,transferencia
9301,420,27,352.37,2023-10-26 20:29:54,transferencia
9302,824,329,761.6,2023-03-02 01:53:19,transferencia
9303,887,215,268.79,2023-02-07 01:28:00,transferencia
9304,642,194,165.18,2020-11-09 18:21:29,transferencia
9305,365,388,264.79,2022-11-10 23:10:10,transferencia
9306,717,32,554.16,2020-12-22 05:52:00,transferencia
9307,240,476,899.79,2023-12-06 06:57:00,transferencia
9308,918,860,498.2,2020-10-20 14:16:36,transferencia
9309,673,369,276.96,2022-04-20 22:51:50,transferencia
9310,21,159,534.1,2023-08-22 19:19:09,transferencia
9311,48,906,55.26,2022-08-08 10:41:42,transferencia
9312,734,522,310.47,2022-06-29 13:20:59,transferencia
9313,619,652,546.27,2020-01-06 05:51:19,transferencia
9314,370,395,871.42,2020-06-15 17:54:23,transferencia
9315,284,720,922.6,2022-10-27 19:27:56,transferencia
9316,860,723,554.12,2021-02-21 01:39:09,transferencia
9317,820,673,739.1,2021-03-29 14:18:15,transferencia
9318,739,540,581.63,2022-03-10 15:36:04,transferencia
9319,115,591,299.52,2021-10-23 13:14:51,transferencia
9320,326,158,874.53,2022-07-24 16:39:30,transferencia
9321,89,999,179.31,2022-03-08 14:32:38,transferencia
9322,98,62,111.77,2020-06-09 04:27:40,transferencia
9323,986,897,219.55,2022-01-09 23:44:32,transferencia
9324,71,149,549.64,2022-07-03 20:20:22,transferencia
9325,447,640,15.46,2022-10-23 05:10:23,transferencia
9326,591,147,633.67,2023-10-20 04:58:09,transferencia
9327,641,70,256.2,2023-04-04 04:18:26,transferencia
9328,496,89,295.42,2022-08-15 19:45:15,transferencia
9329,889,1,830.19,2022-09-07 04:49:08,pago
9330,312,579,15.22,2023-09-09 13:00:57,transferencia
9331,688,267,864.28,2020-09-30 07:31:21,transferencia
9332,144,693,145.12,2021-11-18 08:44:18,transferencia
9333,600,3,470.72,2021-02-15 14:38:53,pago
9334,532,257,15.02,2022-04-24 09:25:54,transferencia
9335,658,981,461.49,2023-11-03 14:54:22,transferencia
9336,902,514,203.23,2023-10-24 09:21:39,transferencia
9337,716,633,207.09,2023-01-08 16:15:48,transferencia
9338,933,237,939.49,2023-02-24 11:38:18,transferencia
9339,390,650,364.0,2023-09-07 14:30:49,transferencia
9340,1014,316,304.74,2022-10-18 23:01:32,transferencia
9341,238,839,646.18,2020-10-06 11:42:57,transferencia
9342,598,19,704.79,2023-09-18 20:37:28,pago
9343,962,632,244.78,2020-03-18 17:51:34,transferencia
9344,268,773,150.79,2022-07-14 02:33:05,transferencia
9345,555,622,24.08,2021-06-21 01:12:37,transferencia
9346,456,53,771.87,2022-07-03 21:34:45,transferencia
9347,921,116,726.98,2022-03-20 22:47:28,transferencia
9348,310,212,879.66,2020-06-19 01:27:53,transferencia
9349,328,797,673.86,2020-03-10 14:05:39,transferencia
9350,666,647,288.59,2020-10-11 09:06:26,transferencia
9351,481,123,515.45,2023-06-02 08:08:56,transferencia
9352,457,944,684.63,2021-02-20 07:41:02,transferencia
9353,368,818,37.74,2021-07-02 21:14:09,transferencia
9354,107,535,906.67,2021-03-22 17:39:39,transferencia
9355,165,496,554.88,2023-04-26 00:52:08,transferencia
9356,690,220,803.01,2020-11-28 06:39:33,transferencia
9357,883,632,544.18,2021-12-11 13:43:14,transferencia
9358,478,282,729.93,2022-11-15 06:43:01,transferencia
9359,859,182,948.13,2021-06-02 21:03:14,transferencia
